gameid,league_code,Winner,League,Phase,Blue,Red,Score,Patch,BB1,RB1,BB2,RB2,BB3,RB3,BP1,RP1,RP2,BP2,BP3,RP3,RB4,BB4,RB5,BB5,RP4,BP4,BP5,RP5,Winner,BR1,BR2,BR3,BR4,BR5,RR1,RR2,RR3,RR4,RR5
9337-9337_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 10,ThunderTalk Gaming,Royal Never Give Up,0 - 1,12.14,Wukong,Kalista,Zeri,Azir,Gwen,Sylas,Poppy,Taliyah,Sivir,Alistar,Ahri,Trundle,Kai'Sa,Jax,Aphelios,Fiora,Braum,Gnar,Twitch,Gangplank,2,Jungle,Support,Mid,Top,Bot,Mid,Bot,Jungle,Support,Top
9336-9336_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Anyone's Legend,JD Gaming,0 - 2,12.14,Taliyah,Kalista,Vi,Wukong,Lucian,Sylas,Zeri,Yuumi,Ahri,Lulu,LeBlanc,Sivir,Lee Sin,Poppy,Gangplank,Kennen,Xin Zhao,Trundle,Gwen,Gnar,2,Bot,Support,Mid,Jungle,Top,Support,Mid,Bot,Jungle,Top
9336-9336_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,JD Gaming,Anyone's Legend,1 - 0,12.14,Swain,Wukong,Sylas,Lucian,Kalista,Viego,Zeri,Sivir,Amumu,Taliyah,Vi,Ahri,Yuumi,Gangplank,Alistar,Gwen,Pantheon,Sejuani,Lulu,Camille,1,Bot,Mid,Jungle,Top,Support,Bot,Support,Mid,Jungle,Top
9335-9335_game_3,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Victory Five,Ultra Prime,2 - 1,12.14,Azir,Draven,Kalista,Gwen,Trundle,Poppy,Wukong,Zeri,Xin Zhao,Sivir,Yuumi,Lulu,Fiora,Taliyah,Sylas,Lissandra,Sejuani,Ornn,Ahri,LeBlanc,1,Jungle,Bot,Support,Top,Mid,Bot,Jungle,Support,Top,Mid
9335-9335_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Victory Five,Ultra Prime,1 - 1,12.14,Azir,Draven,Kalista,Gwen,Trundle,Poppy,Taliyah,Zeri,Lissandra,Sivir,Yuumi,Lulu,Vi,Renekton,Wukong,Lee Sin,Xin Zhao,Viego,Sejuani,Ornn,2,Mid,Bot,Support,Jungle,Top,Bot,Mid,Support,Jungle,Top
9335-9335_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Victory Five,Ultra Prime,1 - 0,12.14,Azir,Draven,Kalista,Gwen,Trundle,Poppy,Taliyah,Zeri,Wukong,Sivir,Yuumi,Lulu,Vi,Swain,Pantheon,Lissandra,Ryze,Xin Zhao,Sejuani,Ornn,1,Mid,Bot,Support,Jungle,Top,Bot,Jungle,Support,Mid,Top
9334-9334_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Weibo Gaming,FunPlus Phoenix,2 - 0,12.14,Lucian,Poppy,Yuumi,Kalista,Ahri,Draven,Wukong,Sivir,Sylas,Zeri,Azir,Gwen,Kennen,Xin Zhao,Jax,Vi,Rakan,Fiora,Pyke,Lee Sin,1,Jungle,Bot,Mid,Top,Support,Bot,Mid,Top,Support,Jungle
9334-9334_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,FunPlus Phoenix,Weibo Gaming,0 - 1,12.14,Poppy,Lucian,Gwen,Zeri,Draven,Ahri,Kalista,Sylas,Wukong,Renata Glasc,Trundle,Sivir,Jax,Yuumi,Sejuani,Gnar,Pyke,Vex,Ornn,Kennen,2,Bot,Support,Jungle,Mid,Top,Mid,Jungle,Bot,Support,Top
9333-9333_game_3,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Royal Never Give Up,Invictus Gaming,2 - 1,12.14,Kalista,Poppy,Nidalee,Taliyah,Draven,Wukong,Vi,Aphelios,Nautilus,Zeri,Leona,Jax,Kennen,Xin Zhao,Gangplank,Galio,Viego,Gragas,LeBlanc,Lissandra,1,Jungle,Bot,Support,Top,Mid,Bot,Support,Top,Jungle,Mid
9333-9333_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Royal Never Give Up,Invictus Gaming,1 - 1,12.14,Kalista,Poppy,Nidalee,Taliyah,Draven,Wukong,Vi,Aphelios,Nautilus,Ahri,Gwen,Jax,Zeri,Lissandra,Sivir,LeBlanc,Xin Zhao,Senna,Tahm Kench,Galio,2,Jungle,Mid,Top,Bot,Support,Bot,Support,Top,Jungle,Mid
9333-9333_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Royal Never Give Up,Invictus Gaming,1 - 0,12.14,Kalista,Poppy,Nidalee,Taliyah,Draven,Wukong,Vi,Aphelios,Nautilus,Ahri,Gwen,Jax,Zeri,Lissandra,Sivir,LeBlanc,Xin Zhao,Lucian,Nami,Vex,1,Jungle,Mid,Top,Bot,Support,Bot,Support,Top,Jungle,Mid
9332-9332_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Oh My God,Bilibili Gaming,0 - 2,12.14,Kalista,Samira,Fiora,Poppy,Azir,Sylas,Wukong,Yuumi,Zeri,Tristana,Nautilus,LeBlanc,Vex,Xin Zhao,Ahri,Jax,Trundle,Gwen,Akali,Gnar,2,Jungle,Bot,Support,Top,Mid,Support,Bot,Mid,Jungle,Top
9332-9332_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Bilibili Gaming,Oh My God,1 - 0,12.14,Samira,Kalista,Sylas,Fiora,Tristana,Poppy,Wukong,Zeri,Ahri,Sivir,Yuumi,Vi,Lissandra,Alistar,LeBlanc,Amumu,Lulu,Azir,Jax,Sejuani,1,Jungle,Bot,Support,Mid,Top,Bot,Mid,Jungle,Support,Top
9331-9331_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Top Esports,LGD Gaming,2 - 0,12.14,Fiora,Poppy,Kalista,No_ban,LeBlanc,Taliyah,Ahri,Sylas,Draven,Wukong,Gwen,Gnar,Senna,Nautilus,Lucian,Renata Glasc,Viego,Zeri,Braum,Pyke,1,Mid,Jungle,Top,Bot,Support,Mid,Bot,Top,Jungle,Support
9331-9331_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,LGD Gaming,Top Esports,0 - 1,12.14,Poppy,Fiora,Sylas,Kalista,Draven,Lucian,Taliyah,Yuumi,Ahri,Jinx,Nautilus,Sivir,Trundle,Xin Zhao,Viego,Wukong,Vi,Pantheon,Gnar,Sejuani,2,Mid,Bot,Support,Jungle,Top,Support,Mid,Bot,Jungle,Top
9330-9330_game_3,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Rare Atom,LNG Esports,2 - 1,12.14,Taliyah,Zeri,Ryze,Jax,Poppy,Kalista,Nidalee,Renekton,Lucian,Gnar,LeBlanc,Nami,Lulu,Diana,Nautilus,Gwen,Vi,Xayah,Rakan,Galio,1,Jungle,Top,Mid,Bot,Support,Top,Bot,Support,Jungle,Mid
9330-9330_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,LNG Esports,Rare Atom,1 - 1,12.14,Nidalee,Poppy,Jax,Taliyah,Kalista,Wukong,Zeri,Lucian,Nami,Gwen,Yuumi,Jayce,Ryze,Pantheon,Lissandra,LeBlanc,Trundle,Sejuani,Renekton,Sylas,1,Bot,Top,Support,Jungle,Mid,Bot,Support,Top,Jungle,Mid
9330-9330_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Rare Atom,LNG Esports,1 - 0,12.14,Taliyah,Zeri,Ryze,Nidalee,Poppy,Wukong,Kalista,Draven,Renata Glasc,Ashe,Jax,Gragas,LeBlanc,Renekton,Ahri,Sylas,Viego,Pantheon,Zoe,Lissandra,1,Bot,Support,Top,Jungle,Mid,Bot,Support,Top,Jungle,Mid
9329-9329_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,EDward Gaming,Team WE,2 - 0,12.14,Fiora,Kalista,Trundle,Draven,Gwen,Taliyah,Poppy,Azir,Aphelios,LeBlanc,Sivir,Viego,Yuumi,Alistar,Karma,Jax,Gnar,Yone,Nautilus,Renata Glasc,1,Jungle,Mid,Bot,Top,Support,Mid,Bot,Jungle,Top,Support
9329-9329_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Team WE,EDward Gaming,0 - 1,12.14,Gnar,Taliyah,Poppy,Azir,Kalista,Aphelios,Wukong,Draven,Pantheon,Gwen,Ryze,Jax,Zeri,LeBlanc,Lucian,Ahri,Galio,Jinx,Braum,Rakan,2,Jungle,Top,Mid,Bot,Support,Bot,Jungle,Top,Mid,Support
9328-9328_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,JD Gaming,Weibo Gaming,2 - 0,12.14,Gnar,Lucian,Poppy,Zeri,Gwen,Ahri,Renata Glasc,Taliyah,Kalista,Aphelios,Wukong,Viego,LeBlanc,Blitzcrank,Azir,Leona,Ashe,Sylas,Sejuani,Shyvana,1,Support,Bot,Jungle,Mid,Top,Mid,Bot,Jungle,Support,Top
9328-9328_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Weibo Gaming,JD Gaming,0 - 1,12.14,Lucian,Gnar,Wukong,Poppy,Yuumi,Zeri,Taliyah,Kalista,Renata Glasc,Aphelios,Pantheon,Ahri,Gwen,Vi,Leona,Sejuani,Xin Zhao,Blitzcrank,Kennen,Gangplank,2,Mid,Bot,Jungle,Support,Top,Bot,Support,Mid,Jungle,Top
9327-9327_game_3,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,LGD Gaming,ThunderTalk Gaming,1 - 2,12.14,Azir,Zeri,Poppy,Fiora,Kalista,Viego,Taliyah,Wukong,Sylas,Senna,Tahm Kench,Gwen,Trundle,Yuumi,Xin Zhao,Rakan,Sivir,Lee Sin,Gnar,Leona,2,Mid,Bot,Support,Jungle,Top,Jungle,Mid,Top,Bot,Support
9327-9327_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,ThunderTalk Gaming,LGD Gaming,1 - 1,12.14,Fiora,Azir,Ahri,Taliyah,Zeri,Kalista,Poppy,Trundle,Sivir,Aphelios,Leona,Gwen,Gnar,Yuumi,Kennen,Lulu,Braum,Sylas,Akali,Ryze,1,Jungle,Bot,Support,Mid,Top,Jungle,Bot,Top,Support,Mid
9327-9327_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,LGD Gaming,ThunderTalk Gaming,1 - 0,12.14,Poppy,Zeri,Azir,Kalista,Sivir,Taliyah,Fiora,Wukong,Aphelios,Viego,Ahri,Ryze,Senna,Gnar,Lucian,Gwen,Renekton,Ezreal,Leona,Nautilus,1,Top,Jungle,Mid,Bot,Support,Jungle,Bot,Mid,Top,Support
9326-9326_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Victory Five,Bilibili Gaming,2 - 0,12.13,Gwen,Taliyah,Jax,Draven,Kalista,Gnar,Poppy,Zeri,Yuumi,Lucian,Nami,Xin Zhao,Gragas,Gangplank,Sejuani,Fiora,Camille,Sylas,Renekton,Ryze,1,Jungle,Bot,Support,Mid,Top,Bot,Support,Jungle,Top,Mid
9326-9326_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Bilibili Gaming,Victory Five,0 - 1,12.13,Taliyah,Zeri,Kalista,Poppy,Wukong,Renata Glasc,Gnar,Sylas,Lucian,Aphelios,Lulu,Nami,Ryze,Gwen,Trundle,Vi,Xin Zhao,Viego,Ahri,Lissandra,2,Top,Bot,Support,Jungle,Mid,Top,Bot,Support,Jungle,Mid
9325-9325_game_3,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Rare Atom,Invictus Gaming,1 - 2,12.13,Renata Glasc,Kalista,Viego,Nidalee,Taliyah,Aphelios,Poppy,Wukong,Jax,Kennen,Sylas,Zoe,Lucian,Draven,Sivir,Zeri,Xayah,Ezreal,Braum,Rakan,2,Jungle,Top,Mid,Bot,Support,Jungle,Top,Mid,Bot,Support
9325-9325_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Invictus Gaming,Rare Atom,1 - 1,12.13,Kalista,Wukong,Poppy,Viego,Zeri,Renata Glasc,Taliyah,Ahri,Aphelios,Vi,Draven,Braum,Blitzcrank,Xin Zhao,Nautilus,Trundle,Jax,Gwen,Pyke,Nidalee,2,Mid,Jungle,Bot,Top,Support,Mid,Bot,Support,Top,Jungle
9325-9325_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Rare Atom,Invictus Gaming,0 - 1,12.13,Draven,Kalista,Gnar,Zeri,Viego,Poppy,Wukong,Aphelios,Renata Glasc,Sivir,Yuumi,Vi,Sylas,Ahri,Jax,Gwen,Taliyah,Azir,Sejuani,Fiora,2,Jungle,Bot,Support,Mid,Top,Bot,Support,Jungle,Mid,Top
9324-9324_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,FunPlus Phoenix,Ultra Prime,2 - 0,12.13,Poppy,Gnar,Taliyah,Zeri,Renata Glasc,Ahri,Wukong,Aphelios,Lee Sin,Lucian,Nami,Lulu,Sylas,Ryze,Galio,Lissandra,Azir,Zoe,Gwen,Kennen,1,Jungle,Bot,Support,Mid,Top,Bot,Jungle,Support,Mid,Top
9324-9324_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,FunPlus Phoenix,Ultra Prime,1 - 0,12.13,Poppy,Gnar,Taliyah,Zeri,Renata Glasc,Ahri,Wukong,Aphelios,Lee Sin,Lucian,Nami,Lulu,Sylas,Azir,Galio,Ryze,Gragas,Gangplank,Lissandra,Swain,1,Jungle,Bot,Support,Top,Mid,Bot,Jungle,Support,Top,Mid
9323-9323_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Royal Never Give Up,Anyone's Legend,2 - 0,12.13,Kalista,Poppy,Swain,Lucian,Sylas,Ahri,Wukong,Zeri,Lee Sin,Sivir,Lissandra,Akali,Renata Glasc,Yuumi,Gnar,Gangplank,Alistar,Rakan,Gwen,Jax,1,Jungle,Bot,Mid,Support,Top,Bot,Jungle,Mid,Support,Top
9323-9323_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 9,Anyone's Legend,Royal Never Give Up,0 - 1,12.13,Poppy,Zeri,Lissandra,Kalista,Lucian,Wukong,Sylas,Taliyah,Vi,Sivir,Yuumi,Gnar,Gangplank,Tristana,Jax,Aphelios,Kog'Maw,Xin Zhao,Gwen,Lulu,2,Mid,Bot,Support,Jungle,Top,Mid,Jungle,Top,Bot,Support
9322-9322_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,LNG Esports,Team WE,2 - 0,12.13,Sylas,Kalista,Gnar,Renekton,Fiora,Renata Glasc,Zeri,Gwen,Lucian,Jax,Yuumi,Nami,Lissandra,Vi,Trundle,Poppy,Xin Zhao,Taliyah,Viego,Ahri,1,Bot,Top,Support,Mid,Jungle,Top,Bot,Support,Jungle,Mid
9322-9322_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Team WE,LNG Esports,0 - 1,12.13,Draven,Sylas,Taliyah,Zeri,Sivir,Gnar,Renata Glasc,Kalista,Amumu,Aphelios,Trundle,Renekton,Jax,Diana,Fiora,Nidalee,Gwen,Kennen,Swain,Elise,2,Support,Bot,Jungle,Top,Mid,Bot,Support,Mid,Top,Jungle
9321-9321_game_3,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Oh My God,Victory Five,2 - 1,12.13,Kalista,Samira,Taliyah,Zeri,Gnar,Poppy,Gwen,Wukong,Lillia,Xin Zhao,Sylas,Ahri,Lulu,Tahm Kench,Renata Glasc,Lucian,Sivir,Aphelios,Amumu,Braum,1,Top,Jungle,Mid,Bot,Support,Jungle,Top,Mid,Bot,Support
9321-9321_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Oh My God,Victory Five,1 - 1,12.13,Kalista,Samira,Taliyah,Zeri,Gnar,Poppy,Gwen,Wukong,Lillia,Vi,Sylas,Tahm Kench,Sivir,Senna,Renata Glasc,Yone,Ahri,Aphelios,Lulu,Jinx,2,Top,Jungle,Mid,Bot,Support,Jungle,Top,Support,Mid,Bot
9321-9321_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Oh My God,Victory Five,1 - 0,12.13,Kalista,Samira,Taliyah,Zeri,Gnar,Shyvana,Poppy,Aphelios,Renata Glasc,Gwen,Sivir,Trundle,Yuumi,Azir,Karma,Ahri,Gragas,Ashe,Sylas,Orianna,1,Jungle,Top,Bot,Support,Mid,Bot,Support,Jungle,Top,Mid
9320-9320_game_3,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Royal Never Give Up,JD Gaming,2 - 1,12.13,Kalista,Zeri,Poppy,Taliyah,Renata Glasc,Ahri,Wukong,Lucian,Nami,Aphelios,Nautilus,Gnar,Jax,Viego,Sejuani,Vi,Trundle,Sylas,Kennen,Azir,1,Jungle,Bot,Support,Mid,Top,Bot,Support,Top,Jungle,Mid
9320-9320_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,JD Gaming,Royal Never Give Up,1 - 1,12.13,Ahri,Zeri,Sivir,Kalista,Taliyah,Renata Glasc,Aphelios,Lucian,Nami,Wukong,Lulu,Poppy,LeBlanc,Galio,Sejuani,Jax,Gnar,Sylas,Kennen,Azir,2,Bot,Jungle,Support,Mid,Top,Bot,Support,Jungle,Top,Mid
9320-9320_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Royal Never Give Up,JD Gaming,0 - 1,12.13,Kalista,Zeri,Poppy,Taliyah,Sivir,Ahri,Aphelios,Lucian,Wukong,Nautilus,Viego,Nami,Lissandra,Azir,Galio,LeBlanc,Ryze,Twisted Fate,Gnar,Sejuani,2,Bot,Support,Jungle,Mid,Top,Bot,Jungle,Support,Mid,Top
9319-9319_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,EDward Gaming,Rare Atom,2 - 0,12.13,Gnar,Zeri,Jax,Taliyah,Trundle,Renata Glasc,Poppy,Wukong,Azir,Ahri,Kalista,Aphelios,Amumu,Gwen,Gangplank,Braum,Ornn,Gragas,Nautilus,Tahm Kench,1,Jungle,Mid,Bot,Top,Support,Jungle,Mid,Bot,Top,Support
9319-9319_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Rare Atom,EDward Gaming,0 - 1,12.13,Poppy,Sylas,Lucian,Jax,Zeri,Viego,Taliyah,Gnar,Wukong,Gwen,Trundle,Azir,Kalista,Senna,Sivir,Braum,Aphelios,Jinx,Nautilus,Renata Glasc,2,Mid,Top,Jungle,Bot,Support,Top,Jungle,Mid,Bot,Support
9318-9318_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,LGD Gaming,Weibo Gaming,0 - 2,12.13,Poppy,Fiora,Sylas,Kalista,Sivir,Draven,Gnar,Taliyah,Zeri,Aphelios,Ahri,Viego,Wukong,Yuumi,Renata Glasc,Rakan,Kennen,Xin Zhao,Alistar,Leona,2,Top,Bot,Mid,Jungle,Support,Mid,Bot,Jungle,Top,Support
9318-9318_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Weibo Gaming,LGD Gaming,1 - 0,12.13,Fiora,Sylas,Renata Glasc,Taliyah,Zeri,Sivir,Poppy,Gnar,Ahri,Kennen,Azir,Viego,Yuumi,Kalista,Pyke,Draven,Aphelios,Senna,Tahm Kench,Nautilus,1,Jungle,Top,Mid,Bot,Support,Top,Mid,Jungle,Bot,Support
9317-9317_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,ThunderTalk Gaming,Top Esports,0 - 2,12.13,Senna,Azir,Sivir,Zeri,Draven,Kalista,Taliyah,Poppy,Gnar,Sylas,Aphelios,Ahri,Viego,Lucian,Nautilus,Ezreal,Jinx,Nocturne,Rakan,Tahm Kench,2,Mid,Top,Bot,Jungle,Support,Jungle,Top,Mid,Bot,Support
9317-9317_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Top Esports,ThunderTalk Gaming,1 - 0,12.13,Azir,Zeri,Kalista,Taliyah,Ryze,Senna,Sylas,Gnar,Aphelios,Viego,Sejuani,Poppy,Draven,Renata Glasc,Lucian,Ahri,Vex,Sivir,Yuumi,Leona,1,Mid,Jungle,Top,Bot,Support,Top,Bot,Jungle,Mid,Support
9316-9316_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Bilibili Gaming,FunPlus Phoenix,2 - 0,12.13,Ahri,Taliyah,Lee Sin,Draven,Lucian,Poppy,Zeri,Gnar,Yuumi,Lulu,Jax,Sivir,Azir,Wukong,Lissandra,Vi,Xin Zhao,Sylas,Trundle,Akali,1,Bot,Support,Top,Mid,Jungle,Top,Support,Bot,Jungle,Mid
9316-9316_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Bilibili Gaming,FunPlus Phoenix,1 - 0,12.13,Ahri,Taliyah,Lee Sin,Poppy,Lucian,Draven,Zeri,Yuumi,Sivir,Lulu,Gnar,Jax,Ryze,Sylas,Azir,Wukong,Viego,Lissandra,Xin Zhao,Swain,1,Bot,Support,Top,Mid,Jungle,Support,Bot,Top,Jungle,Mid
9315-9315_game_3,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Ultra Prime,Invictus Gaming,1 - 2,12.13,Nidalee,Kalista,Draven,Zeri,Wukong,Poppy,Viego,Aphelios,Renata Glasc,Taliyah,Gnar,Jax,Lucian,Ahri,Sivir,Lee Sin,Vi,Jinx,Tahm Kench,Zoe,2,Jungle,Mid,Top,Bot,Support,Bot,Support,Top,Jungle,Mid
9315-9315_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Invictus Gaming,Ultra Prime,1 - 1,12.13,Kalista,Nidalee,Poppy,Wukong,Lee Sin,Draven,Taliyah,Zeri,Viego,Xin Zhao,Gnar,Lissandra,Aphelios,Gangplank,Nautilus,Alistar,Sejuani,Sivir,Yuumi,Lulu,2,Mid,Jungle,Top,Bot,Support,Bot,Jungle,Mid,Top,Support
9315-9315_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Ultra Prime,Invictus Gaming,0 - 1,12.13,Nidalee,Kalista,Renata Glasc,Taliyah,Wukong,Poppy,Zeri,Viego,Draven,Lee Sin,Braum,Ahri,Lissandra,Nautilus,Galio,No_ban,Pyke,Gnar,Swain,Jax,2,Bot,Jungle,Support,Top,Mid,Jungle,Bot,Mid,Support,Top
9314-9314_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Anyone's Legend,Oh My God,0 - 2,12.13,Samira,Kalista,Poppy,Wukong,Akali,Lucian,Zeri,Sylas,Nautilus,Taliyah,Lee Sin,Tristana,Braum,Rumble,Gangplank,Vi,Xin Zhao,Gnar,Renata Glasc,Shyvana,2,Bot,Mid,Jungle,Top,Support,Mid,Support,Bot,Jungle,Top
9314-9314_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Oh My God,Anyone's Legend,1 - 0,12.13,Kalista,Samira,Swain,Zeri,Lee Sin,Sylas,Poppy,Taliyah,Trundle,Aphelios,Akali,Gangplank,Rumble,Lucian,Renata Glasc,Miss Fortune,Draven,Braum,Gwen,Amumu,1,Jungle,Bot,Mid,Support,Top,Mid,Jungle,Top,Bot,Support
9313-9313_game_3,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,LGD Gaming,Team WE,2 - 1,12.13,Sylas,Kalista,Taliyah,Fiora,Sivir,Draven,Renata Glasc,Aphelios,Viego,Ahri,Jinx,Nautilus,Wukong,Lissandra,Xin Zhao,Azir,Swain,Trundle,Gnar,Gangplank,1,Support,Mid,Bot,Jungle,Top,Bot,Jungle,Support,Mid,Top
9313-9313_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Team WE,LGD Gaming,1 - 1,12.13,Draven,Sivir,Fiora,Taliyah,Renata Glasc,Kalista,Sylas,Zeri,Viego,Aphelios,Nautilus,Braum,Gangplank,Ahri,Gwen,Akali,LeBlanc,Sejuani,Lee Sin,Ornn,1,Mid,Bot,Support,Top,Jungle,Bot,Jungle,Support,Mid,Top
9313-9313_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,LGD Gaming,Team WE,1 - 0,12.13,Sivir,Draven,Taliyah,Kalista,Poppy,Lucian,Renata Glasc,Sylas,Zeri,Aphelios,Fiora,Jax,Akali,Yuumi,Ryze,Rakan,Wukong,Viego,Ahri,Lulu,1,Support,Bot,Top,Jungle,Mid,Mid,Bot,Top,Jungle,Support
9312-9312_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Victory Five,JD Gaming,0 - 2,12.13,Bel'Veth,Zeri,Viego,Taliyah,Aphelios,Senna,Renata Glasc,Gnar,Kalista,Sylas,Draven,Azir,Poppy,Xin Zhao,Sejuani,Wukong,Tahm Kench,Lee Sin,Gangplank,Vi,2,Support,Mid,Bot,Jungle,Top,Top,Bot,Mid,Support,Jungle
9312-9312_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,JD Gaming,Victory Five,1 - 0,12.13,Senna,Viego,Gnar,Zeri,Taliyah,Bel'Veth,Renata Glasc,Kalista,Poppy,Aphelios,Ahri,Amumu,Trundle,Sylas,Xin Zhao,Gragas,Gangplank,Gwen,Vi,Swain,1,Support,Bot,Mid,Top,Jungle,Bot,Jungle,Support,Top,Mid
9311-9311_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,EDward Gaming,LNG Esports,2 - 0,12.13,Gnar,Zeri,Sylas,Azir,Sivir,Kalista,Taliyah,Lissandra,Viego,Aphelios,Poppy,Gangplank,Vladimir,Lucian,Gragas,Jinx,Miss Fortune,Gwen,Leona,Nautilus,1,Mid,Bot,Jungle,Top,Support,Mid,Jungle,Top,Bot,Support
9311-9311_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,LNG Esports,EDward Gaming,0 - 1,12.13,Azir,Lucian,Gangplank,Zeri,Senna,Trundle,Renata Glasc,Taliyah,Poppy,Gnar,Aphelios,Kalista,Viego,Amumu,Sylas,Nautilus,Blitzcrank,Swain,Skarner,Gragas,2,Support,Top,Bot,Mid,Jungle,Mid,Jungle,Bot,Support,Top
9310-9310_game_3,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,FunPlus Phoenix,ThunderTalk Gaming,1 - 2,12.13,Azir,Zeri,Taliyah,Lucian,Sylas,Sivir,Gnar,Poppy,Kalista,Aphelios,Renata Glasc,Amumu,Ahri,Ryze,Trundle,Gangplank,Swain,Viktor,Wukong,Gwen,2,Top,Bot,Support,Mid,Jungle,Jungle,Bot,Support,Mid,Top
