gameid,league_code,Winner,League,Phase,Blue,Red,Score,Patch,BB1,RB1,BB2,RB2,BB3,RB3,BP1,RP1,RP2,BP2,BP3,RP3,RB4,BB4,RB5,BB5,RP4,BP4,BP5,RP5,Winner,BR1,BR2,BR3,BR4,BR5,RR1,RR2,RR3,RR4,RR5
ESPORTSTMNT03/1414307,LLA,1,LLA_2020_Season_Closing_Season,Week 4,Movistar R7,Isurus,1 - 0,10.13,Thresh,Karma,Nidalee,Ezreal,Kalista,Varus,Syndra,Volibear,Sett,Lee Sin,Aphelios,Senna,Mordekaiser,Ekko,Kennen,Galio,Rumble,Aatrox,Bard,Camille,1,Mid,Jungle,Bot,Top,Support,Jungle,Support,Bot,Mid,Top
ESPORTSTMNT03/1412137,LLA,2,LLA_2020_Season_Closing_Season,Week 3,Isurus,INFINITY,0 - 1,10.13,Thresh,Varus,Kalista,Twisted Fate,Volibear,Karma,Sett,Syndra,Senna,Aphelios,Zoe,Tahm Kench,Blitzcrank,Nocturne,Lulu,Aatrox,Lee Sin,Trundle,Mordekaiser,Camille,2,Support,Bot,Mid,Jungle,Top,Mid,Bot,Support,Jungle,Top
ESPORTSTMNT03/1412125,LLA,2,LLA_2020_Season_Closing_Season,Week 3,Azules Esports,Pixel Esports Club,0 - 1,10.13,Volibear,Varus,Senna,Kalista,Syndra,Pantheon,Sett,Ashe,Bard,Ezreal,Zoe,Twisted Fate,Lee Sin,Wukong,Renekton,Ornn,Trundle,Jarvan IV,Thresh,Gnar,2,Top,Bot,Mid,Jungle,Support,Bot,Support,Mid,Jungle,Top
ESPORTSTMNT03/1412105,LLA,1,LLA_2020_Season_Closing_Season,Week 3,All Knights,XTEN Esports,1 - 0,10.13,Pantheon,Varus,Elise,Zoe,Corki,Syndra,Kalista,Thresh,Lee Sin,Volibear,Nautilus,Ashe,Olaf,Renekton,LeBlanc,Karma,Aatrox,Kennen,Azir,Zilean,1,Bot,Jungle,Support,Top,Mid,Support,Jungle,Bot,Top,Mid
ESPORTSTMNT03/1412078,LLA,1,LLA_2020_Season_Closing_Season,Week 3,Furious Gaming,Movistar R7,1 - 0,10.13,Sett,Galio,Lee Sin,Varus,Twisted Fate,Corki,Aphelios,Ashe,Thresh,Zoe,Karma,LeBlanc,Renekton,Jarvan IV,Trundle,Volibear,Pantheon,Ornn,Gragas,Camille,1,Bot,Mid,Support,Top,Jungle,Bot,Support,Mid,Jungle,Top
ESPORTSTMNT03/1411806,LLA,1,LLA_2020_Season_Closing_Season,Week 3,Movistar R7,INFINITY,1 - 0,10.13,Thresh,Twisted Fate,Galio,Varus,Kalista,Syndra,Karma,Volibear,Ezreal,Ashe,Zoe,Orianna,Trundle,Jarvan IV,Jayce,Leona,Gangplank,Lee Sin,Aatrox,Braum,1,Support,Bot,Mid,Jungle,Top,Jungle,Bot,Mid,Top,Support
ESPORTSTMNT03/1411785,LLA,2,LLA_2020_Season_Closing_Season,Week 3,Pixel Esports Club,Furious Gaming,0 - 1,10.13,Karma,Sett,Volibear,Aphelios,Trundle,Ziggs,Kalista,Thresh,Lee Sin,Rek'Sai,Blitzcrank,Ashe,Twisted Fate,Jayce,Wukong,LeBlanc,Corki,Orianna,Gangplank,Aatrox,2,Bot,Jungle,Support,Mid,Top,Support,Jungle,Bot,Mid,Top
ESPORTSTMNT03/1411777,LLA,2,LLA_2020_Season_Closing_Season,Week 3,XTEN Esports,Isurus,0 - 1,10.13,Kalista,Varus,Karma,Volibear,Syndra,Pantheon,Renekton,Thresh,Trundle,Xayah,Rakan,Mordekaiser,Elise,Ezreal,Galio,Aphelios,Miss Fortune,Corki,Kayn,Zoe,2,Top,Bot,Support,Mid,Jungle,Support,Jungle,Top,Bot,Mid
ESPORTSTMNT03/1411762,LLA,1,LLA_2020_Season_Closing_Season,Week 3,All Knights,Azules Esports,0 - 1,10.13,Pantheon,Varus,Sett,Senna,Lee Sin,Syndra,Kalista,Ezreal,Karma,Volibear,Thresh,Trundle,Aatrox,Renekton,Gangplank,Camille,Ornn,Nidalee,Zoe,Cassiopeia,1,Bot,Top,Support,Jungle,Mid,Bot,Support,Jungle,Top,Mid
ESPORTSTMNT02/1385401,LLA,1,LLA_2020_Season_Closing_Season,Week 2,Isurus,Azules Esports,1 - 0,10.12,Azir,Varus,Galio,Syndra,Senna,Karma,Kalista,Aphelios,Thresh,Blitzcrank,Volibear,Zoe,Twisted Fate,Gangplank,Orianna,Trundle,Lee Sin,Sett,LeBlanc,Aatrox,1,Bot,Support,Top,Jungle,Mid,Bot,Support,Mid,Jungle,Top
ESPORTSTMNT02/1385388,LLA,1,LLA_2020_Season_Closing_Season,Week 2,INFINITY,XTEN Esports,1 - 0,10.12,Elise,Varus,Lee Sin,Kalista,Aphelios,Sett,Ezreal,Syndra,Trundle,Braum,Gragas,Senna,LeBlanc,Tahm Kench,Zoe,Twisted Fate,Corki,Ekko,Wukong,Renekton,1,Bot,Support,Jungle,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT02/1385372,LLA,2,LLA_2020_Season_Closing_Season,Week 2,Pixel Esports Club,Movistar R7,0 - 1,10.12,Karma,Varus,Ezreal,Senna,Thresh,Syndra,Sett,Trundle,Aphelios,Jarvan IV,Miss Fortune,Braum,Mordekaiser,Ornn,Orianna,LeBlanc,Twisted Fate,Ziggs,Yuumi,Renekton,2,Top,Jungle,Bot,Mid,Support,Jungle,Bot,Support,Mid,Top
ESPORTSTMNT02/1385363,LLA,1,LLA_2020_Season_Closing_Season,Week 2,Furious Gaming,All Knights,1 - 0,10.12,Kalista,Varus,Sett,Volibear,Trundle,Syndra,Aphelios,Ezreal,Pantheon,Lee Sin,Thresh,Braum,LeBlanc,Twisted Fate,Camille,Aatrox,Zoe,Corki,Renekton,Gangplank,1,Bot,Jungle,Support,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT02/1394933,LLA,2,LLA_2020_Season_Closing_Season,Week 2,Pixel Esports Club,All Knights,0 - 1,10.12,Karma,Varus,Kalista,Ziggs,Trundle,Sett,Syndra,Ezreal,Pantheon,Aphelios,Lee Sin,Ekko,Renekton,Gangplank,Thresh,Mordekaiser,Bard,Lulu,Ornn,Aatrox,2,Mid,Bot,Jungle,Support,Top,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT02/1394913,LLA,1,LLA_2020_Season_Closing_Season,Week 2,Movistar R7,XTEN Esports,1 - 0,10.12,Pantheon,Varus,Elise,Zoe,Yuumi,Syndra,Karma,Ezreal,Thresh,Aphelios,Sett,Jarvan IV,LeBlanc,Gangplank,Ornn,Fiddlesticks,Orianna,Azir,Aatrox,Wukong,1,Support,Bot,Jungle,Mid,Top,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT02/1394891,LLA,1,LLA_2020_Season_Closing_Season,Week 2,Furious Gaming,Isurus,1 - 0,10.12,Sett,Varus,Kalista,Syndra,Thresh,Trundle,Volibear,Ezreal,Karma,Aphelios,Lulu,Aatrox,Irelia,Lee Sin,Orianna,Jarvan IV,Ekko,Galio,Camille,Corki,1,Jungle,Bot,Support,Mid,Top,Bot,Support,Top,Jungle,Mid
ESPORTSTMNT02/1394883,LLA,1,LLA_2020_Season_Closing_Season,Week 2,Azules Esports,INFINITY,1 - 0,10.12,Senna,Zoe,Sett,Syndra,Karma,Varus,Kalista,Aphelios,Trundle,Jarvan IV,Thresh,Tahm Kench,Galio,Wukong,Twisted Fate,Orianna,Renekton,Gangplank,Azir,Ekko,1,Bot,Jungle,Support,Top,Mid,Bot,Jungle,Support,Top,Mid
ESPORTSTMNT02/1392355,LLA,1,LLA_2020_Season_Closing_Season,Week 1,All Knights,Movistar R7,1 - 0,10.12,Graves,Varus,Lee Sin,Aphelios,Zoe,Karma,Syndra,Trundle,Jhin,Ezreal,Yuumi,Ekko,Nidalee,Thresh,Olaf,Nautilus,Bard,Jarvan IV,Aatrox,Hecarim,1,Mid,Bot,Support,Jungle,Top,Jungle,Bot,Mid,Support,Top
ESPORTSTMNT02/1392327,LLA,1,LLA_2020_Season_Closing_Season,Week 1,INFINITY,Furious Gaming,1 - 0,10.12,LeBlanc,Varus,Yuumi,Kalista,Syndra,Sett,Aphelios,Karma,Ezreal,Trundle,Braum,Kindred,Corki,Zoe,Azir,Galio,Bard,Viktor,Wukong,Gangplank,1,Bot,Jungle,Support,Mid,Top,Mid,Bot,Jungle,Support,Top
ESPORTSTMNT02/1392292,LLA,2,LLA_2020_Season_Closing_Season,Week 1,XTEN Esports,Azules Esports,0 - 1,10.12,Kalista,Varus,Zoe,Senna,Syndra,Karma,Aphelios,Ezreal,Lee Sin,Pantheon,Elise,Azir,LeBlanc,Tahm Kench,Tristana,Yuumi,Thresh,Nautilus,Corki,Ornn,2,Bot,Top,Jungle,Support,Mid,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT02/1392268,LLA,1,LLA_2020_Season_Closing_Season,Week 1,Isurus,Pixel Esports Club,1 - 0,10.12,Trundle,Varus,Karma,Ezreal,Galio,Sett,Syndra,Aphelios,Jarvan IV,Thresh,Lee Sin,Ornn,Mordekaiser,Braum,Gangplank,Orianna,Bard,Kalista,Aatrox,Corki,1,Mid,Support,Jungle,Bot,Top,Bot,Jungle,Top,Support,Mid
ESPORTSTMNT02/1392006,LLA,2,LLA_2020_Season_Closing_Season,Week 1,Movistar R7,Azules Esports,0 - 1,10.12,Pantheon,Varus,Syndra,Karma,Sett,Senna,Lee Sin,Kalista,Elise,Ashe,LeBlanc,Zoe,Yuumi,Renekton,Morgana,Thresh,Nautilus,Leona,Aatrox,Camille,2,Jungle,Bot,Mid,Support,Top,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT02/1391996,LLA,1,LLA_2020_Season_Closing_Season,Week 1,INFINITY,Pixel Esports Club,1 - 0,10.12,Nidalee,Varus,Yuumi,Sett,Syndra,Ezreal,Kalista,Aphelios,Karma,Trundle,Thresh,Graves,Azir,Braum,Zoe,Tahm Kench,Leona,Corki,Ornn,Aatrox,1,Bot,Jungle,Support,Mid,Top,Bot,Mid,Jungle,Support,Top
ESPORTSTMNT02/1391974,LLA,1,LLA_2020_Season_Closing_Season,Week 1,XTEN Esports,Furious Gaming,1 - 0,10.12,LeBlanc,Varus,Zoe,Syndra,Twisted Fate,Karma,Aphelios,Ezreal,Yuumi,Thresh,Pantheon,Azir,Elise,Ornn,Corki,Olaf,Trundle,Orianna,Lee Sin,Malphite,1,Bot,Support,Top,Mid,Jungle,Bot,Support,Mid,Jungle,Top
ESPORTSTMNT02/1391954,LLA,1,LLA_2020_Season_Closing_Season,Week 1,All Knights,Isurus,1 - 0,10.12,Graves,Varus,Kalista,Olaf,Thresh,Syndra,Karma,Aphelios,Lee Sin,Ezreal,Trundle,Nautilus,Gangplank,Zoe,Aatrox,LeBlanc,Twisted Fate,Braum,Mordekaiser,Renekton,1,Mid,Bot,Jungle,Support,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT01/1360837,LLA,2,LLA_2020_Season_Opening_Playoffs,Finals,Isurus,All Knights,2 - 3,10.8,Zoe,Syndra,Gangplank,Graves,Kalista,Corki,Varus,Miss Fortune,Nautilus,Thresh,Gragas,Jarvan IV,Yasuo,Jayce,Mordekaiser,Rumble,Aatrox,Ornn,Tristana,Azir,2,Bot,Support,Jungle,Top,Mid,Bot,Support,Jungle,Top,Mid
ESPORTSTMNT01/1360834,LLA,1,LLA_2020_Season_Opening_Playoffs,Finals,Isurus,All Knights,2 - 2,10.8,Jayce,Syndra,Gangplank,Graves,Zoe,Gragas,Varus,Kalista,Trundle,Corki,Jarvan IV,Taric,Bard,Aatrox,Thresh,LeBlanc,Rumble,Mordekaiser,Karma,Ornn,1,Bot,Mid,Jungle,Top,Support,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT01/1360833,LLA,2,LLA_2020_Season_Opening_Playoffs,Finals,Isurus,All Knights,1 - 2,10.8,Jayce,Syndra,Gangplank,Graves,Varus,Senna,Kalista,Aphelios,Trundle,Gragas,Thresh,Zoe,Yasuo,Braum,LeBlanc,Nautilus,Tahm Kench,Ornn,Tristana,Urgot,2,Bot,Jungle,Support,Top,Mid,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT01/1360819,LLA,2,LLA_2020_Season_Opening_Playoffs,Finals,Isurus,All Knights,1 - 1,10.8,Gragas,Syndra,Trundle,Graves,Jayce,LeBlanc,Varus,Zoe,Kalista,Sejuani,Ornn,Gangplank,Irelia,Jarvan IV,Corki,Taric,Lee Sin,Rumble,Nautilus,Thresh,2,Bot,Jungle,Top,Mid,Support,Mid,Bot,Top,Jungle,Support
ESPORTSTMNT01/1360817,LLA,1,LLA_2020_Season_Opening_Playoffs,Finals,Isurus,All Knights,1 - 0,10.8,Jayce,Syndra,Gragas,LeBlanc,Trundle,Akali,Varus,Sett,Kalista,Nautilus,Graves,Sejuani,Aatrox,Taric,Corki,Gangplank,Thresh,Ornn,Zoe,Azir,1,Bot,Support,Jungle,Top,Mid,Top,Bot,Jungle,Support,Mid
ESPORTSTMNT01/1360409,LLA,2,LLA_2020_Season_Opening_Playoffs,Round 2,Movistar R7,Isurus,1 - 3,10.8,Syndra,Lee Sin,Pantheon,Ornn,Gragas,Graves,Varus,Aatrox,Kalista,Trundle,Zoe,Jarvan IV,Jayce,LeBlanc,Tahm Kench,Taric,Rumble,Thresh,Sett,Blitzcrank,2,Bot,Jungle,Mid,Support,Top,Top,Bot,Jungle,Mid,Support
ESPORTSTMNT01/1360408,LLA,2,LLA_2020_Season_Opening_Playoffs,Round 2,Movistar R7,Isurus,1 - 2,10.8,Syndra,Lee Sin,Pantheon,Ornn,LeBlanc,Graves,Gragas,Varus,Aatrox,Yasuo,Miss Fortune,Thresh,Tahm Kench,Olaf,Sett,Akali,Skarner,Morgana,Maokai,Vladimir,2,Jungle,Mid,Bot,Support,Top,Bot,Top,Support,Jungle,Mid
ESPORTSTMNT01/1360407,LLA,2,LLA_2020_Season_Opening_Playoffs,Round 2,Movistar R7,Isurus,1 - 1,10.8,Syndra,Lee Sin,Pantheon,Ornn,Gragas,Graves,Varus,Kalista,Aatrox,Corki,Mordekaiser,Jarvan IV,Thresh,Taric,Trundle,Azir,Ryze,Rek'Sai,Tahm Kench,Bard,2,Bot,Mid,Top,Jungle,Support,Bot,Top,Jungle,Mid,Support
ESPORTSTMNT01/1360397,LLA,1,LLA_2020_Season_Opening_Playoffs,Round 2,Movistar R7,Isurus,1 - 0,10.8,Syndra,Lee Sin,Pantheon,Ornn,Gragas,Trundle,Varus,Kalista,Aatrox,Corki,Graves,Sejuani,Sett,Taric,Maokai,Irelia,Akali,Thresh,Mordekaiser,Blitzcrank,1,Bot,Mid,Jungle,Support,Top,Bot,Top,Jungle,Mid,Support
ESPORTSTMNT01/1360327,LLA,1,LLA_2020_Season_Opening_Playoffs,Round 1,Isurus,INFINITY,3 - 1,10.8,Sett,Syndra,Gragas,Ornn,Senna,Kalista,Varus,Miss Fortune,Jarvan IV,Thresh,Sejuani,Leona,Azir,Galio,LeBlanc,Rumble,Zoe,Irelia,Mordekaiser,Gangplank,1,Bot,Support,Jungle,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT01/1360325,LLA,2,LLA_2020_Season_Opening_Playoffs,Round 1,INFINITY,Isurus,1 - 2,10.8,Gragas,Kalista,Syndra,Senna,Jarvan IV,Ornn,Sett,Varus,Trundle,Xayah,Rakan,Morgana,Olaf,Zoe,Lee Sin,Corki,Gangplank,Azir,Nocturne,LeBlanc,2,Top,Bot,Support,Mid,Jungle,Bot,Jungle,Support,Top,Mid
ESPORTSTMNT01/1360319,LLA,1,LLA_2020_Season_Opening_Playoffs,Round 1,Isurus,INFINITY,1 - 1,10.8,Sett,Syndra,Gragas,Ornn,Senna,Azir,Kalista,Miss Fortune,Pantheon,Jarvan IV,Taric,Tahm Kench,Galio,Taliyah,LeBlanc,Gangplank,Rumble,Mordekaiser,Akali,Aatrox,1,Bot,Jungle,Support,Top,Mid,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT01/1360310,LLA,1,LLA_2020_Season_Opening_Playoffs,Round 1,INFINITY,Isurus,1 - 0,10.8,Syndra,Kalista,Gragas,Senna,Jarvan IV,Varus,Ornn,Aatrox,Trundle,Xayah,Rakan,Leona,Nocturne,Miss Fortune,Pantheon,Tristana,Ezreal,Azir,Elise,Corki,1,Top,Bot,Support,Mid,Jungle,Top,Jungle,Support,Bot,Mid
ESPORTSTMNT03/1342467,LLA,1,LLA_2020_Season_Opening_Season,Week 8,INFINITY,All Knights,1 - 0,10.7,Azir,Senna,Jayce,Sett,Varus,Kalista,Pantheon,Ezreal,Yuumi,Leona,Taliyah,Akali,Renekton,Olaf,Aatrox,LeBlanc,Elise,Ornn,Tristana,Qiyana,1,Mid,Support,Jungle,Top,Bot,Bot,Support,Top,Jungle,Mid
ESPORTSTMNT03/1342466,LLA,2,LLA_2020_Season_Opening_Season,Week 8,XTEN Esports,Movistar R7,0 - 1,10.7,Gragas,Aphelios,Trundle,Taric,Kalista,Senna,Sett,Ornn,Miss Fortune,Kindred,Azir,Corki,Braum,Lee Sin,Thresh,Graves,Rakan,Fiddlesticks,Pyke,Nocturne,2,Top,Bot,Mid,Jungle,Support,Top,Bot,Mid,Support,Jungle
ESPORTSTMNT03/1352479,LLA,2,LLA_2020_Season_Opening_Season,Week 8,Isurus,All Knights,0 - 1,10.7,Ekko,Syndra,Jayce,Yasuo,Varus,Senna,Ornn,Sett,Kalista,Aphelios,Tahm Kench,Trundle,Gragas,Taric,Kindred,Rakan,Bard,Azir,Lee Sin,Veigar,2,Top,Bot,Support,Mid,Jungle,Top,Bot,Jungle,Support,Mid
ESPORTSTMNT03/1352467,LLA,2,LLA_2020_Season_Opening_Season,Week 8,XTEN Esports,INFINITY,0 - 1,10.7,Kalista,Kindred,Miss Fortune,Aphelios,Senna,Sett,Pantheon,Ornn,Xayah,Elise,Aatrox,Rakan,Leona,Rumble,Tahm Kench,Jarvan IV,Olaf,Kai'Sa,Taric,LeBlanc,2,Mid,Jungle,Top,Bot,Support,Top,Bot,Support,Jungle,Mid
ESPORTSTMNT03/1352460,LLA,1,LLA_2020_Season_Opening_Season,Week 8,Movistar R7,Isurus,1 - 0,10.7,Syndra,Senna,Pantheon,Aatrox,Gragas,Taric,Ornn,Sett,Varus,Xayah,Rakan,Braum,Zilean,LeBlanc,Zoe,Tristana,Azir,Corki,Lee Sin,Trundle,1,Top,Bot,Support,Mid,Jungle,Top,Bot,Support,Mid,Jungle
ESPORTSTMNT03/1352317,LLA,1,LLA_2020_Season_Opening_Season,Week 8,All Knights,XTEN Esports,1 - 0,10.7,Elise,Miss Fortune,Taric,Kalista,Sett,Aphelios,Trundle,Senna,Ornn,Varus,Azir,Tahm Kench,Karma,LeBlanc,Morgana,Zoe,Jarvan IV,Gangplank,Bard,Corki,1,Jungle,Bot,Mid,Top,Support,Bot,Top,Support,Jungle,Mid
ESPORTSTMNT03/1352307,LLA,1,LLA_2020_Season_Opening_Season,Week 8,Movistar R7,INFINITY,1 - 0,10.7,Kalista,Aphelios,Pantheon,Senna,Sett,Ornn,Varus,Ezreal,Gragas,Zoe,Aatrox,Braum,Rakan,Camille,Olaf,Yasuo,Irelia,Thresh,Lee Sin,Syndra,1,Bot,Mid,Top,Support,Jungle,Bot,Jungle,Support,Top,Mid
ESPORTSTMNT03/1352301,LLA,1,LLA_2020_Season_Opening_Season,Week 8,Isurus,XTEN Esports,1 - 0,10.7,Taric,Syndra,Azir,Aphelios,Senna,Pantheon,Sett,Ornn,Kindred,Gragas,Yasuo,Rakan,Varus,Xayah,Kalista,Olaf,Lee Sin,Alistar,Tristana,Zoe,1,Top,Jungle,Mid,Support,Bot,Top,Bot,Support,Jungle,Mid
ESPORTSTMNT03/1352292,LLA,1,LLA_2020_Season_Opening_Season,Week 8,All Knights,Movistar R7,1 - 0,10.7,Ornn,Senna,Sett,Aphelios,Kassadin,Kalista,Miss Fortune,Varus,Nautilus,Trundle,Zoe,Graves,Gangplank,LeBlanc,Aatrox,Maokai,Zilean,Braum,Jayce,Rumble,1,Bot,Jungle,Mid,Support,Top,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT03/1352289,LLA,2,LLA_2020_Season_Opening_Season,Week 8,INFINITY,Isurus,0 - 1,10.7,Ornn,Senna,Syndra,Kalista,Yuumi,Sett,Aphelios,Varus,Gragas,Braum,Azir,Yasuo,Olaf,Rakan,Trundle,Nautilus,Bard,Aatrox,Lee Sin,Malphite,2,Bot,Support,Mid,Top,Jungle,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT03/1341057,LLA,1,LLA_2020_Season_Opening_Season,Week 7,INFINITY,Azules Esports,1 - 0,10.7,Azir,Ornn,Sett,Aphelios,Jarvan IV,Senna,Pantheon,Yasuo,Gragas,Kalista,Taliyah,Tryndamere,Renekton,Varus,Akali,Nautilus,Zoe,Leona,Malphite,Sylas,1,Mid,Bot,Jungle,Support,Top,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT03/1341051,LLA,1,LLA_2020_Season_Opening_Season,Week 7,Furious Gaming,Movistar R7,1 - 0,10.7,no_ban,Senna,Yuumi,Aphelios,Pantheon,Syndra,Ornn,Kalista,Taric,Rakan,Kai'Sa,Trundle,Kindred,Sylas,Camille,Sett,Renekton,Lee Sin,Zoe,Kassadin,1,Top,Support,Bot,Jungle,Mid,Bot,Support,Jungle,Top,Mid
ESPORTSTMNT03/1341047,LLA,1,LLA_2020_Season_Opening_Season,Week 7,Isurus,XTEN Esports,1 - 0,10.7,Azir,Pantheon,Jarvan IV,Sett,Taric,Aphelios,Senna,Trundle,Varus,Kindred,Ornn,Aatrox,Galio,LeBlanc,Tahm Kench,Karma,Thresh,Syndra,Rumble,Zoe,1,Support,Jungle,Top,Mid,Bot,Jungle,Bot,Top,Support,Mid
ESPORTSTMNT03/1341039,LLA,1,LLA_2020_Season_Opening_Season,Week 7,All Knights,Pixel Esports Club,1 - 0,10.7,Renekton,Kalista,Ziggs,Aphelios,Syndra,Sett,Senna,Taric,Kindred,Tahm Kench,Azir,Vel'Koz,Trundle,Ornn,Gragas,Sejuani,Jarvan IV,Ekko,Gangplank,Rumble,1,Bot,Support,Mid,Jungle,Top,Support,Bot,Mid,Jungle,Top
ESPORTSTMNT03/1350952,LLA,2,LLA_2020_Season_Opening_Season,Week 7,Furious Gaming,Isurus,0 - 1,10.7,Yuumi,Taric,Pantheon,Senna,Kindred,Sett,Aphelios,Syndra,Ornn,Jarvan IV,Sylas,Thresh,Braum,Trundle,Nautilus,Graves,Lee Sin,Blitzcrank,Azir,Miss Fortune,2,Bot,Jungle,Top,Support,Mid,Mid,Top,Support,Jungle,Bot
ESPORTSTMNT03/1350949,LLA,2,LLA_2020_Season_Opening_Season,Week 7,Azules Esports,All Knights,0 - 1,10.7,Kalista,Pantheon,Trundle,Aphelios,Kindred,Senna,Sett,Miss Fortune,Gragas,Sejuani,Zilean,Aatrox,Irelia,Ornn,Tahm Kench,Nautilus,Yuumi,Pyke,Jhin,Veigar,2,Top,Jungle,Mid,Support,Bot,Bot,Jungle,Top,Support,Mid
ESPORTSTMNT03/1350942,LLA,1,LLA_2020_Season_Opening_Season,Week 7,XTEN Esports,INFINITY,1 - 0,10.7,Kalista,Aphelios,Miss Fortune,Sett,Senna,Elise,Taric,Nautilus,Trundle,Kindred,Azir,Kai'Sa,Lee Sin,LeBlanc,Rek'Sai,Zoe,Syndra,Ornn,Jarvan IV,Aatrox,1,Support,Bot,Mid,Top,Jungle,Support,Jungle,Bot,Mid,Top
ESPORTSTMNT03/1350906,LLA,1,LLA_2020_Season_Opening_Season,Week 7,Movistar R7,Pixel Esports Club,1 - 0,10.7,Ziggs,Aphelios,Pantheon,Sett,Tristana,Kalista,Senna,Ornn,Trundle,Aatrox,Tahm Kench,Taric,Graves,Corki,Syndra,Varus,Kindred,Sylas,Lee Sin,Vel'Koz,1,Bot,Top,Support,Mid,Jungle,Top,Jungle,Support,Bot,Mid
ESPORTSTMNT02/1323922,LLA,1,LLA_2020_Season_Opening_Season,Week 6,All Knights,Movistar R7,1 - 0,10.6,Zoe,Kalista,Graves,Wukong,Karthus,Senna,Aphelios,Sett,Varus,Trundle,Azir,Gragas,Renekton,Syndra,Gangplank,Akali,Corki,Ornn,Braum,Taric,1,Bot,Jungle,Mid,Top,Support,Top,Bot,Jungle,Mid,Support
ESPORTSTMNT02/1323914,LLA,1,LLA_2020_Season_Opening_Season,Week 6,XTEN Esports,Azules Esports,1 - 0,10.6,Irelia,Aphelios,Jarvan IV,Wukong,Pantheon,Senna,Sett,Elise,Miss Fortune,Jhin,Lee Sin,Azir,LeBlanc,Gangplank,Kassadin,Ornn,Thresh,Nautilus,Zoe,Fiora,1,Top,Bot,Jungle,Support,Mid,Jungle,Bot,Mid,Support,Top
ESPORTSTMNT02/1323899,LLA,1,LLA_2020_Season_Opening_Season,Week 6,INFINITY,Furious Gaming,1 - 0,10.6,Jarvan IV,Aphelios,Renekton,Senna,Azir,Wukong,Kalista,Ornn,Nautilus,Trundle,Sett,Kai'Sa,LeBlanc,Gragas,Taric,Elise,Lee Sin,Syndra,Leona,Zoe,1,Bot,Jungle,Top,Mid,Support,Top,Support,Bot,Jungle,Mid
ESPORTSTMNT02/1333834,LLA,2,LLA_2020_Season_Opening_Season,Week 6,Pixel Esports Club,Isurus,0 - 1,10.6,Syndra,Wukong,Kalista,Senna,Sett,Gragas,Aphelios,Ornn,Trundle,Gangplank,Sylas,Miss Fortune,Braum,LeBlanc,Nautilus,Kassadin,Thresh,Tahm Kench,Orianna,Azir,2,Bot,Top,Jungle,Support,Mid,Top,Jungle,Bot,Support,Mid
ESPORTSTMNT02/1333626,LLA,2,LLA_2020_Season_Opening_Season,Week 6,Pixel Esports Club,INFINITY,0 - 1,10.6,Kalista,Renekton,Sett,Senna,Aphelios,Wukong,Ornn,Trundle,Miss Fortune,Ezreal,Gragas,Sylas,Yasuo,Kassadin,Yuumi,Leona,Nautilus,Taric,Syndra,Azir,2,Top,Bot,Jungle,Support,Mid,Jungle,Bot,Top,Support,Mid
ESPORTSTMNT02/1333617,LLA,2,LLA_2020_Season_Opening_Season,Week 6,Azules Esports,Movistar R7,0 - 1,10.6,Senna,Pantheon,Wukong,Aphelios,Ornn,Syndra,Sett,Renekton,Miss Fortune,Varus,Jarvan IV,Lee Sin,Rumble,LeBlanc,Azir,Akali,Nautilus,Tahm Kench,Zoe,Kassadin,2,Top,Bot,Jungle,Support,Mid,Top,Bot,Jungle,Support,Mid
ESPORTSTMNT02/1333585,LLA,2,LLA_2020_Season_Opening_Season,Week 6,Furious Gaming,XTEN Esports,0 - 1,10.6,Senna,Zoe,Elise,Jarvan IV,Yuumi,Pantheon,Wukong,Aphelios,Ornn,Trundle,Ezreal,Syndra,LeBlanc,Lee Sin,Azir,Gragas,Rek'Sai,Corki,Braum,Thresh,2,Top,Jungle,Bot,Mid,Support,Bot,Top,Mid,Jungle,Support
ESPORTSTMNT02/1333579,LLA,1,LLA_2020_Season_Opening_Season,Week 6,Isurus,All Knights,1 - 0,10.6,Wukong,Aphelios,Gragas,Senna,Trundle,Kalista,Ornn,Sett,Miss Fortune,Syndra,Thresh,Sejuani,Kindred,Irelia,Jarvan IV,Braum,Yuumi,Tristana,Lee Sin,Azir,1,Top,Bot,Support,Mid,Jungle,Top,Bot,Jungle,Support,Mid
