gameid,league_code,Winner,League,Phase,Blue,Red,Score,Patch,BB1,RB1,BB2,RB2,BB3,RB3,BP1,RP1,RP2,BP2,BP3,RP3,RB4,BB4,RB5,BB5,RP4,BP4,BP5,RP5,Winner,BR1,BR2,BR3,BR4,BR5,RR1,RR2,RR3,RR4,RR5
ESPORTSTMNT03/1821692,LLA,1,LLA_2021_Season_Opening_Playoffs,Round 1,All Knights,Movistar R7,1 - 0,11.6,Kai'Sa,Seraphine,Gnar,Hecarim,Tristana,Senna,Lillia,Nidalee,Renekton,Gangplank,Azir,Yone,Rakan,Xayah,Rell,Vayne,Varus,Ashe,Nautilus,Alistar,1,Jungle,Top,Mid,Bot,Support,Jungle,Top,Mid,Bot,Support
ESPORTSTMNT02/1725547,LLA,1,LLA_2021_Season_Opening_Season,Week 8,Furious Gaming,INFINITY,1 - 0,11.5,Udyr,Lillia,Gnar,Nidalee,Olaf,Hecarim,Renekton,Rell,Tristana,Alistar,Kai'Sa,Zoe,Lee Sin,Skarner,Seraphine,Graves,Karthus,Evelynn,Yone,Sion,1,Top,Support,Bot,Jungle,Mid,Support,Bot,Mid,Jungle,Top
ESPORTSTMNT02/1725546,LLA,1,LLA_2021_Season_Opening_Season,Week 8,All Knights,Estral Esports,1 - 0,11.5,Nidalee,Hecarim,Lillia,Renekton,Senna,Udyr,Olaf,Trundle,Tristana,Gnar,Seraphine,Sion,Rell,Ryze,Syndra,Alistar,Rakan,Azir,Nautilus,Zoe,1,Jungle,Top,Bot,Mid,Support,Jungle,Bot,Top,Support,Mid
ESPORTSTMNT02/1725539,LLA,2,LLA_2021_Season_Opening_Season,Week 8,INFINITY,Movistar R7,0 - 1,11.5,Kai'Sa,Thresh,Nidalee,Hecarim,Tristana,Senna,Udyr,Zoe,Xayah,Caitlyn,Morgana,Olaf,Sion,Rell,Gnar,Jayce,Seraphine,Renekton,Azir,Volibear,2,Jungle,Bot,Support,Top,Mid,Mid,Bot,Jungle,Support,Top
ESPORTSTMNT02/1725535,LLA,2,LLA_2021_Season_Opening_Season,Week 8,Furious Gaming,All Knights,0 - 1,11.5,Jayce,Lillia,Seraphine,Nidalee,Gnar,Hecarim,Jinx,Udyr,Renekton,Thresh,Graves,Azir,Zoe,Senna,Ryze,Tristana,Tahm Kench,Ornn,Orianna,Varus,2,Bot,Support,Jungle,Top,Mid,Jungle,Top,Mid,Support,Bot
ESPORTSTMNT02/1725524,LLA,1,LLA_2021_Season_Opening_Season,Week 8,Estral Esports,Movistar R7,1 - 0,11.5,Alistar,Renekton,Gragas,Thresh,Rell,Zoe,Hecarim,Udyr,Kai'Sa,Senna,Tahm Kench,Viktor,Syndra,Jayce,Azir,Sett,Rakan,Sion,Ryze,Kled,1,Jungle,Bot,Support,Top,Mid,Jungle,Bot,Mid,Support,Top
ESPORTSTMNT02/1735120,LLA,2,LLA_2021_Season_Opening_Season,Week 8,All Knights,INFINITY,0 - 1,11.5,Tristana,Seraphine,Udyr,Jayce,Azir,Hecarim,Lillia,Rell,Kai'Sa,Renekton,Xayah,Gnar,Alistar,Nocturne,Twisted Fate,Olaf,Graves,Viktor,Nautilus,Zoe,2,Jungle,Top,Bot,Mid,Support,Support,Bot,Top,Jungle,Mid
ESPORTSTMNT02/1735111,LLA,2,LLA_2021_Season_Opening_Season,Week 8,Estral Esports,Furious Gaming,0 - 1,11.5,Nidalee,Udyr,Lillia,Hecarim,Seraphine,Sion,Renekton,Gnar,Jinx,Thresh,Elise,Tahm Kench,Varus,Graves,Tristana,Taliyah,Lee Sin,Jhin,Viktor,Zoe,2,Top,Support,Jungle,Bot,Mid,Top,Bot,Support,Jungle,Mid
ESPORTSTMNT02/1735109,LLA,2,LLA_2021_Season_Opening_Season,Week 8,Movistar R7,All Knights,0 - 1,11.5,Seraphine,Udyr,Olaf,Gnar,Thresh,Alistar,Hecarim,Tristana,Rell,Kai'Sa,Gragas,Dr. Mundo,Twisted Fate,Jayce,Ryze,Aatrox,Renekton,Viktor,Rakan,Azir,2,Jungle,Bot,Top,Mid,Support,Bot,Support,Jungle,Top,Mid
ESPORTSTMNT02/1735106,LLA,1,LLA_2021_Season_Opening_Season,Week 8,INFINITY,Estral Esports,1 - 0,11.5,Nidalee,Gnar,Lillia,Hecarim,Tristana,Camille,Udyr,Olaf,Sion,Rell,Kai'Sa,Alistar,Cho'Gath,Xayah,Aatrox,Viktor,Sivir,Azir,Nocturne,Orianna,1,Jungle,Support,Bot,Mid,Top,Jungle,Top,Support,Bot,Mid
ESPORTSTMNT02/1735086,LLA,1,LLA_2021_Season_Opening_Season,Week 8,Movistar R7,Furious Gaming,1 - 0,11.5,Thresh,Twisted Fate,Lillia,Jayce,Nidalee,Hecarim,Tristana,Kai'Sa,Alistar,Udyr,Gnar,Rek'Sai,Rell,Zoe,Gragas,Sylas,Camille,Viktor,Galio,Ryze,1,Bot,Jungle,Top,Mid,Support,Bot,Support,Jungle,Top,Mid
ESPORTSTMNT02/1732374,LLA,1,LLA_2021_Season_Opening_Season,Tiebreakers,Movistar R7,XTEN Esports,1 - 0,11.5,Lillia,Hecarim,Galio,Rell,Camille,Kai'Sa,Udyr,Tristana,Olaf,Alistar,Samira,Viktor,Syndra,Irelia,Orianna,Wukong,Gnar,Karma,Jayce,Nautilus,1,Jungle,Support,Bot,Mid,Top,Bot,Jungle,Mid,Top,Support
ESPORTSTMNT02/1732367,LLA,2,LLA_2021_Season_Opening_Season,Week 7,All Knights,Furious Gaming,0 - 1,11.5,Sion,Senna,Renekton,Seraphine,Thresh,Hecarim,Rell,Lillia,Tristana,Olaf,Jayce,Ornn,Kai'Sa,Yone,Twisted Fate,Alistar,Leona,Jhin,Zoe,Lucian,2,Support,Jungle,Top,Bot,Mid,Jungle,Bot,Top,Support,Mid
ESPORTSTMNT02/1722270,LLA,1,LLA_2021_Season_Opening_Season,Week 7,Movistar R7,Estral Esports,1 - 0,11.5,Thresh,Gragas,Lillia,Camille,Nidalee,Kai'Sa,Hecarim,Udyr,Rell,Alistar,Gnar,Ezreal,Sivir,Sylas,Tristana,Zoe,Renekton,Vayne,Viktor,Corki,1,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA
ESPORTSTMNT02/1722254,LLA,1,LLA_2021_Season_Opening_Season,Week 7,XTEN Esports,Isurus,1 - 0,11.5,Karthus,Camille,Renekton,Lillia,Udyr,Hecarim,Olaf,Graves,Rell,Tristana,Alistar,Azir,Irelia,Kai'Sa,Orianna,Kalista,Jhin,Galio,Gnar,Jayce,1,Jungle,Bot,Support,Mid,Top,Jungle,Support,Mid,Bot,Top
ESPORTSTMNT02/1722249,LLA,1,LLA_2021_Season_Opening_Season,Week 7,INFINITY,Kaos Latin Gamers,1 - 0,11.5,Seraphine,Gnar,Lillia,Azir,Rell,Camille,Hecarim,Udyr,Viktor,Tristana,Alistar,Xayah,Orianna,Nautilus,Zoe,Rakan,Leona,Renekton,Syndra,Sion,1,Jungle,Bot,Support,Top,Mid,Jungle,Mid,Bot,Support,Top
ESPORTSTMNT02/1721906,LLA,1,LLA_2021_Season_Opening_Season,Week 7,Estral Esports,All Knights,1 - 0,11.5,Senna,Sion,Seraphine,Lillia,Olaf,Rell,Udyr,Hecarim,Kai'Sa,Alistar,Ezreal,Twisted Fate,Viktor,Jayce,Renekton,Gangplank,Rakan,Gragas,Yone,Gnar,1,Jungle,Support,Bot,Top,Mid,Jungle,Bot,Mid,Support,Top
ESPORTSTMNT02/1721863,LLA,1,LLA_2021_Season_Opening_Season,Week 7,INFINITY,Movistar R7,1 - 0,11.5,Kai'Sa,Thresh,Tristana,Hecarim,Rell,Senna,Udyr,Lillia,Alistar,Gnar,Zoe,Camille,Morgana,Twisted Fate,Ezreal,Galio,Orianna,Xayah,Rakan,Samira,1,Jungle,Top,Mid,Bot,Support,Jungle,Support,Top,Mid,Bot
ESPORTSTMNT02/1721790,LLA,1,LLA_2021_Season_Opening_Season,Week 7,Furious Gaming,XTEN Esports,1 - 0,11.5,Irelia,Nidalee,Camille,Lillia,Renekton,Azir,Hecarim,Orianna,Udyr,Kai'Sa,Alistar,Xayah,Seraphine,Rell,Viktor,Rakan,Galio,Syndra,Gnar,Wukong,1,Jungle,Bot,Support,Mid,Top,Mid,Jungle,Bot,Support,Top
ESPORTSTMNT02/1721769,LLA,1,LLA_2021_Season_Opening_Season,Week 7,Kaos Latin Gamers,Isurus,1 - 0,11.5,Thresh,Hecarim,Senna,Udyr,Camille,Nidalee,Lillia,Rell,Graves,Alistar,Lucian,Azir,Jayce,Gnar,Renekton,Tristana,Irelia,Gragas,Kalista,Draven,1,Jungle,Support,Mid,Top,Bot,Support,Jungle,Mid,Top,Bot
ESPORTSTMNT01/1885529,LLA,2,LLA_2021_Season_Opening_Season,Week 6,Estral Esports,Furious Gaming,0 - 1,11.4,Seraphine,Udyr,Renekton,Jinx,Hecarim,Skarner,Lillia,Nidalee,Tristana,Rell,Sion,Alistar,Kai'Sa,Camille,No_ban,Gangplank,Gnar,Xayah,Syndra,Azir,2,Jungle,Support,Top,Bot,Mid,Jungle,Bot,Support,Top,Mid
ESPORTSTMNT01/1885516,LLA,1,LLA_2021_Season_Opening_Season,Week 6,All Knights,INFINITY,1 - 0,11.4,Thresh,Senna,Sion,Udyr,Irelia,Gnar,Rell,Zoe,Kai'Sa,Olaf,Seraphine,Alistar,Camille,Graves,Renekton,Hecarim,Lillia,Viktor,Jayce,Ornn,1,Support,Jungle,Bot,Mid,Top,Mid,Bot,Support,Jungle,Top
ESPORTSTMNT01/1885509,LLA,2,LLA_2021_Season_Opening_Season,Week 6,Isurus,Movistar R7,0 - 1,11.4,Azir,Seraphine,Viktor,Senna,Twisted Fate,Camille,Rell,Kai'Sa,Udyr,Lillia,Sion,Syndra,Tristana,Alistar,Xayah,Gnar,Nautilus,Jhin,Orianna,Sett,2,Support,Jungle,Top,Bot,Mid,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT01/1885499,LLA,1,LLA_2021_Season_Opening_Season,Week 6,XTEN Esports,Kaos Latin Gamers,1 - 0,11.4,Senna,Camille,Olaf,Irelia,Udyr,Seraphine,Lillia,Nidalee,Viktor,Rell,Orianna,Tristana,Aatrox,Alistar,Kai'Sa,Gangplank,Leona,Xayah,Gnar,Renekton,1,Jungle,Support,Mid,Bot,Top,Jungle,Mid,Bot,Support,Top
ESPORTSTMNT01/1885015,LLA,2,LLA_2021_Season_Opening_Season,Week 6,INFINITY,Estral Esports,0 - 1,11.4,Renekton,Udyr,Tristana,Gnar,Lillia,Rell,Senna,Sion,Nidalee,Tahm Kench,Azir,Viktor,Gangplank,Kalista,Hecarim,Karma,Jinx,Olaf,Camille,Thresh,2,Bot,Support,Mid,Jungle,Top,Top,Jungle,Mid,Bot,Support
ESPORTSTMNT01/1884990,LLA,1,LLA_2021_Season_Opening_Season,Week 6,Isurus,All Knights,1 - 0,11.4,Viktor,Seraphine,Azir,Udyr,Olaf,Lillia,Rell,Senna,Graves,Karthus,Renekton,Zoe,Tristana,Gnar,Lucian,Maokai,Gragas,Jhin,Sion,Jayce,1,Support,Jungle,Mid,Bot,Top,Support,Jungle,Mid,Bot,Top
ESPORTSTMNT01/1884949,LLA,1,LLA_2021_Season_Opening_Season,Week 6,Movistar R7,XTEN Esports,1 - 0,11.4,Camille,Senna,Lillia,Olaf,Thresh,Udyr,Rell,Renekton,Taliyah,Kai'Sa,Azir,Qiyana,Hecarim,Seraphine,Graves,Tristana,Xayah,Volibear,Nidalee,Nautilus,1,Support,Bot,Mid,Top,Jungle,Top,Jungle,Mid,Bot,Support
ESPORTSTMNT01/1884916,LLA,1,LLA_2021_Season_Opening_Season,Week 6,Furious Gaming,Kaos Latin Gamers,1 - 0,11.4,Skarner,Seraphine,Viktor,Senna,Udyr,Lillia,Azir,Kai'Sa,Olaf,Jinx,Thresh,Maokai,Nidalee,Zoe,Graves,Camille,Corki,Lee Sin,Sion,Cho'Gath,1,Mid,Bot,Support,Jungle,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT01/1891104,LLA,2,LLA_2021_Season_Opening_Season,Week 5,INFINITY,Furious Gaming,0 - 1,11.4,Lillia,Udyr,Nidalee,Skarner,Renekton,Hecarim,Senna,Azir,Graves,Tahm Kench,Camille,Jinx,Sejuani,Gnar,Zoe,Thresh,Lulu,Syndra,Gragas,Fiora,2,Bot,Support,Top,Mid,Jungle,Mid,Jungle,Bot,Support,Top
ESPORTSTMNT01/1891069,LLA,2,LLA_2021_Season_Opening_Season,Week 5,All Knights,XTEN Esports,0 - 1,11.4,Irelia,Seraphine,Lillia,Olaf,Viktor,Senna,Udyr,Camille,Galio,Azir,Gragas,Taliyah,Renekton,Rell,Sion,Kai'Sa,Tristana,Alistar,Ezreal,Qiyana,2,Jungle,Mid,Top,Support,Bot,Top,Support,Jungle,Bot,Mid
ESPORTSTMNT01/1891046,LLA,2,LLA_2021_Season_Opening_Season,Week 5,Movistar R7,Kaos Latin Gamers,0 - 1,11.4,Gnar,Camille,Azir,Twisted Fate,Rell,Syndra,Senna,Kai'Sa,Udyr,Olaf,Tahm Kench,Viktor,Orianna,Gragas,Renekton,Alistar,Seraphine,Zoe,Aatrox,Cho'Gath,2,Bot,Jungle,Support,Mid,Top,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT01/1891020,LLA,1,LLA_2021_Season_Opening_Season,Week 5,Estral Esports,Isurus,1 - 0,11.4,Seraphine,No_ban,Syndra,Udyr,Amumu,Olaf,Lillia,Skarner,Jinx,Rell,Renekton,Thresh,Viktor,Gangplank,Tristana,Azir,Sion,Kalista,Orianna,Zilean,1,Jungle,Support,Top,Bot,Mid,Jungle,Bot,Support,Top,Mid
ESPORTSTMNT01/1880820,LLA,2,LLA_2021_Season_Opening_Season,Week 5,Isurus,INFINITY,0 - 1,11.4,Senna,Camille,Rell,Udyr,Zoe,Azir,Lillia,Hecarim,Kai'Sa,Tristana,Syndra,Viktor,Renekton,Gnar,Leona,Thresh,Alistar,Nautilus,Gangplank,Kled,2,Jungle,Bot,Mid,Support,Top,Jungle,Bot,Mid,Support,Top
ESPORTSTMNT01/1880812,LLA,1,LLA_2021_Season_Opening_Season,Week 5,Furious Gaming,Movistar R7,1 - 0,11.4,Twisted Fate,Senna,Skarner,Seraphine,Udyr,Nidalee,Lillia,Kai'Sa,Azir,Jinx,Thresh,Hecarim,Corki,Rell,Yone,Aatrox,Gragas,Viktor,Ornn,Jarvan IV,1,Jungle,Bot,Support,Mid,Top,Bot,Mid,Jungle,Support,Top
ESPORTSTMNT01/1880777,LLA,2,LLA_2021_Season_Opening_Season,Week 5,XTEN Esports,Estral Esports,0 - 1,11.4,Zoe,Irelia,Renekton,Camille,Jinx,Udyr,Seraphine,Lillia,Rell,Hecarim,Kai'Sa,Sion,Gangplank,Xayah,Alistar,Tristana,Ezreal,Azir,Aatrox,Syndra,2,Support,Jungle,Bot,Mid,Top,Jungle,Support,Top,Bot,Mid
ESPORTSTMNT01/1880759,LLA,2,LLA_2021_Season_Opening_Season,Week 5,Kaos Latin Gamers,All Knights,0 - 1,11.4,Camille,No_ban,Azir,Udyr,Seraphine,Thresh,Ornn,Sion,Olaf,Lillia,Viktor,Orianna,Rell,Tahm Kench,Alistar,Aatrox,Maokai,Kai'Sa,Leona,Senna,2,Top,Jungle,Mid,Bot,Support,Top,Jungle,Mid,Bot,Support
ESPORTSTMNT03/1755573,LLA,1,LLA_2021_Season_Opening_Season,Week 4,All Knights,Movistar R7,1 - 0,11.3,Kai'Sa,Udyr,Twisted Fate,Olaf,Rell,Seraphine,Senna,Hecarim,Alistar,Skarner,Azir,Zoe,Gnar,Vayne,Aatrox,Kalista,Miss Fortune,Tahm Kench,Gangplank,Sion,1,Support,Jungle,Mid,Bot,Top,Jungle,Support,Mid,Bot,Top
ESPORTSTMNT03/1755560,LLA,1,LLA_2021_Season_Opening_Season,Week 4,Isurus,Furious Gaming,1 - 0,11.3,Renekton,Skarner,Lillia,Udyr,Seraphine,Twisted Fate,Senna,Azir,Gnar,Hecarim,Jayce,Alistar,Orianna,Nidalee,Zoe,Olaf,Ezreal,Syndra,Nautilus,Neeko,1,Bot,Jungle,Top,Mid,Support,Mid,Top,Support,Bot,Jungle
ESPORTSTMNT03/1755556,LLA,2,LLA_2021_Season_Opening_Season,Week 4,XTEN Esports,INFINITY,0 - 1,11.3,Senna,Camille,Rell,Lillia,Zoe,Udyr,Kai'Sa,Xayah,Azir,Galio,Gnar,Hecarim,Olaf,Gangplank,Graves,Rakan,Sion,Viktor,Jarvan IV,Thresh,2,Bot,Support,Top,Mid,Jungle,Bot,Mid,Jungle,Top,Support
ESPORTSTMNT03/1755552,LLA,2,LLA_2021_Season_Opening_Season,Week 4,Kaos Latin Gamers,Estral Esports,0 - 1,11.3,Lillia,Udyr,Kai'Sa,Seraphine,Renekton,Camille,Rell,Alistar,Nidalee,Hecarim,Aatrox,Jayce,Syndra,Lucian,Samira,Tristana,Zoe,Jhin,Orianna,Ezreal,2,Support,Jungle,Top,Bot,Mid,Support,Jungle,Top,Mid,Bot
ESPORTSTMNT03/1755098,LLA,2,LLA_2021_Season_Opening_Season,Week 4,Estral Esports,Movistar R7,0 - 1,11.3,Azir,Renekton,Gragas,Udyr,Kai'Sa,Senna,Lillia,Nidalee,Rell,Alistar,Orianna,Camille,Volibear,Syndra,Ezreal,Samira,Twisted Fate,Ornn,Xayah,Vayne,2,Jungle,Support,Mid,Top,Bot,Jungle,Support,Top,Mid,Bot
ESPORTSTMNT03/1755087,LLA,2,LLA_2021_Season_Opening_Season,Week 4,Furious Gaming,All Knights,0 - 1,11.3,Twisted Fate,Seraphine,Olaf,Lillia,Udyr,Renekton,Kai'Sa,Senna,Azir,Rell,Graves,Skarner,Syndra,Tahm Kench,Viktor,Alistar,Gnar,Zoe,Wukong,Maokai,2,Bot,Support,Jungle,Mid,Top,Support,Mid,Jungle,Top,Bot
ESPORTSTMNT03/1755076,LLA,2,LLA_2021_Season_Opening_Season,Week 4,Kaos Latin Gamers,INFINITY,0 - 1,11.3,Gnar,Camille,Zoe,Olaf,Seraphine,Udyr,Kai'Sa,Azir,Rell,Rakan,Skarner,Xayah,Renekton,Irelia,Orianna,Graves,Hecarim,Viktor,Gangplank,Sion,2,Bot,Support,Jungle,Mid,Top,Mid,Support,Bot,Jungle,Top
ESPORTSTMNT03/1755059,LLA,2,LLA_2021_Season_Opening_Season,Week 4,Isurus,XTEN Esports,0 - 1,11.3,Camille,Seraphine,Olaf,Senna,Rell,Udyr,Kai'Sa,Xayah,Lillia,Twisted Fate,Gnar,Irelia,Hecarim,Sylas,Graves,Ryze,Orianna,Skarner,Alistar,Nautilus,2,Bot,Mid,Top,Jungle,Support,Bot,Jungle,Top,Mid,Support
ESPORTSTMNT03/1751269,LLA,2,LLA_2021_Season_Opening_Season,Week 3,Movistar R7,INFINITY,0 - 1,11.3,Zoe,Twisted Fate,Renekton,Camille,Thresh,Seraphine,Rell,Kai'Sa,Udyr,Lillia,Azir,Alistar,Xayah,Orianna,Vayne,Gnar,Syndra,Tristana,Gangplank,Gragas,2,Support,Jungle,Mid,Bot,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT03/1751256,LLA,1,LLA_2021_Season_Opening_Season,Week 3,Isurus,Kaos Latin Gamers,1 - 0,11.3,Thresh,Seraphine,Renekton,Udyr,Twisted Fate,Camille,Kai'Sa,Rell,Xayah,Rakan,Lillia,Gnar,Irelia,Olaf,Jayce,Hecarim,Graves,Riven,Orianna,Zoe,1,Bot,Support,Jungle,Top,Mid,Support,Bot,Top,Jungle,Mid
ESPORTSTMNT03/1751244,LLA,1,LLA_2021_Season_Opening_Season,Week 3,All Knights,Estral Esports,1 - 0,11.3,Renekton,Camille,Lillia,Seraphine,Kai'Sa,Nidalee,Udyr,Olaf,Rell,Gnar,Azir,Aatrox,Alistar,Zoe,Gragas,Corki,Viktor,Jhin,Rakan,Ezreal,1,Jungle,Top,Mid,Bot,Support,Jungle,Support,Top,Mid,Bot
ESPORTSTMNT03/1751225,LLA,2,LLA_2021_Season_Opening_Season,Week 3,XTEN Esports,Furious Gaming,0 - 1,11.3,Renekton,Camille,Kai'Sa,Udyr,Hecarim,Lillia,Olaf,Seraphine,Rell,Lucian,Nautilus,Graves,Orianna,Miss Fortune,Viktor,Xayah,Azir,Irelia,Corki,Wukong,2,Jungle,Bot,Support,Top,Mid,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT03/1760955,LLA,1,LLA_2021_Season_Opening_Season,Week 3,INFINITY,All Knights,1 - 0,11.3,Twisted Fate,Udyr,Camille,Renekton,Alistar,Lillia,Rell,Kai'Sa,Hecarim,Graves,Xayah,Orianna,Azir,Leona,Zoe,Sett,Gragas,Gnar,Viktor,Gangplank,1,Support,Jungle,Bot,Top,Mid,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT03/1760950,LLA,1,LLA_2021_Season_Opening_Season,Week 3,Movistar R7,Isurus,1 - 0,11.3,Thresh,Twisted Fate,Camille,Udyr,Renekton,Lillia,Rell,Seraphine,Hecarim,Skarner,Kai'Sa,Alistar,Zoe,Orianna,Gnar,Gangplank,Azir,Viktor,Ornn,Aatrox,1,Support,Jungle,Bot,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT03/1760939,LLA,1,LLA_2021_Season_Opening_Season,Week 3,Furious Gaming,Estral Esports,1 - 0,11.3,Udyr,Seraphine,Orianna,Lillia,Olaf,Gnar,Nidalee,Rell,Taliyah,Renekton,Kai'Sa,Volibear,Alistar,Senna,Leona,Xayah,Lucian,Azir,Poppy,Zoe,1,Jungle,Top,Bot,Mid,Support,Support,Jungle,Top,Bot,Mid
ESPORTSTMNT03/1760926,LLA,2,LLA_2021_Season_Opening_Season,Week 3,Kaos Latin Gamers,XTEN Esports,0 - 1,11.3,Viktor,Olaf,Irelia,Udyr,Taliyah,Renekton,Seraphine,Camille,Lillia,Hecarim,Gnar,Galio,Xayah,Syndra,Aphelios,Kled,Kai'Sa,Samira,Rell,Orianna,2,Mid,Jungle,Top,Bot,Support,Top,Jungle,Support,Bot,Mid
ESPORTSTMNT02/1696475,LLA,1,LLA_2021_Season_Opening_Season,Week 2,All Knights,Isurus,1 - 0,11.2,Azir,Olaf,Renekton,Udyr,Seraphine,Galio,Lillia,Camille,Pantheon,Jax,Twisted Fate,Ryze,Thresh,Kai'Sa,Alistar,Leona,Rell,Ezreal,Rakan,Sivir,1,Jungle,Top,Mid,Bot,Support,Top,Jungle,Mid,Support,Bot
ESPORTSTMNT02/1696469,LLA,1,LLA_2021_Season_Opening_Season,Week 2,Estral Esports,INFINITY,1 - 0,11.2,Gnar,Camille,Seraphine,Taliyah,Udyr,Olaf,Renekton,Zoe,Lillia,Nidalee,Viktor,Jayce,Miss Fortune,Rell,Alistar,Kai'Sa,Thresh,Nautilus,Jhin,Aphelios,1,Top,Jungle,Mid,Support,Bot,Mid,Jungle,Top,Support,Bot
ESPORTSTMNT02/1696451,LLA,2,LLA_2021_Season_Opening_Season,Week 2,Kaos Latin Gamers,Furious Gaming,0 - 1,11.2,Gnar,Thresh,Camille,Udyr,Seraphine,Renekton,Olaf,Lillia,Kai'Sa,Xayah,Orianna,Rell,Rakan,Yone,Alistar,Lucian,Azir,Leona,Gragas,Aatrox,2,Jungle,Bot,Mid,Support,Top,Jungle,Bot,Support,Mid,Top
ESPORTSTMNT02/1696425,LLA,1,LLA_2021_Season_Opening_Season,Week 2,XTEN Esports,Movistar R7,1 - 0,11.2,Zoe,Azir,Olaf,Taliyah,Renekton,Aphelios,Lillia,Kai'Sa,Pantheon,Camille,Galio,Gragas,Samira,Twisted Fate,Seraphine,Sett,Alistar,Xayah,Viktor,Syndra,1,Jungle,Top,Support,Bot,Mid,Bot,Jungle,Top,Support,Mid
ESPORTSTMNT02/1686396,LLA,2,LLA_2021_Season_Opening_Season,Week 2,Furious Gaming,INFINITY,0 - 1,11.2,Pantheon,Lillia,Olaf,Nidalee,Udyr,Renekton,Seraphine,Zoe,Taliyah,Hecarim,Camille,Gnar,Rell,Kai'Sa,Leona,Xayah,Thresh,Alistar,Yone,Aphelios,2,Bot,Jungle,Top,Support,Mid,Mid,Jungle,Top,Support,Bot
ESPORTSTMNT02/1686377,LLA,2,LLA_2021_Season_Opening_Season,Week 2,Kaos Latin Gamers,Movistar R7,0 - 1,11.2,Gnar,Renekton,Camille,Aphelios,Twisted Fate,Seraphine,Pantheon,Kai'Sa,Syndra,Xayah,Orianna,Udyr,Taliyah,Irelia,Lillia,Lucian,Gragas,Gangplank,Leona,Jayce,2,Jungle,Bot,Mid,Top,Support,Bot,Mid,Jungle,Support,Top
ESPORTSTMNT02/1686353,LLA,2,LLA_2021_Season_Opening_Season,Week 2,XTEN Esports,All Knights,0 - 1,11.2,Zoe,Azir,Seraphine,Taliyah,Renekton,Camille,Graves,Olaf,Twisted Fate,Viktor,Irelia,Jax,Leona,Galio,Xayah,Sett,Kai'Sa,Samira,Thresh,Alistar,2,Jungle,Mid,Top,Bot,Support,Jungle,Mid,Top,Bot,Support
ESPORTSTMNT02/1686334,LLA,2,LLA_2021_Season_Opening_Season,Week 2,Isurus,Estral Esports,0 - 1,11.2,Renekton,Seraphine,Udyr,Camille,Lillia,Olaf,Pantheon,Kai'Sa,Taliyah,Aphelios,Thresh,Orianna,Azir,Nautilus,Syndra,Rell,Alistar,Zoe,Gnar,Aatrox,2,Jungle,Bot,Support,Mid,Top,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT02/1682812,LLA,2,LLA_2021_Season_Opening_Season,Week 1,Movistar R7,Furious Gaming,0 - 1,11.2,Seraphine,Aphelios,Lillia,Twisted Fate,Pantheon,Camille,Taliyah,Renekton,Kai'Sa,Gnar,Sett,Nidalee,Ashe,Irelia,Miss Fortune,Orianna,Leona,Samira,Ryze,Yone,2,Jungle,Top,Support,Bot,Mid,Top,Bot,Jungle,Support,Mid
ESPORTSTMNT02/1682805,LLA,2,LLA_2021_Season_Opening_Season,Week 1,Estral Esports,XTEN Esports,0 - 1,11.2,Seraphine,Olaf,Galio,Pantheon,Renekton,Twisted Fate,Camille,Leona,Taliyah,Lillia,Lucian,Irelia,Zoe,Syndra,Rell,Gragas,Xayah,Senna,Braum,Azir,2,Top,Jungle,Mid,Bot,Support,Support,Jungle,Top,Bot,Mid
ESPORTSTMNT02/1682758,LLA,1,LLA_2021_Season_Opening_Season,Week 1,INFINITY,Isurus,1 - 0,11.2,Twisted Fate,Pantheon,Seraphine,Taliyah,Renekton,Lucian,Camille,Olaf,Gnar,Galio,Lillia,Azir,Zoe,Leona,Senna,Alistar,Xayah,Kai'Sa,Orianna,Thresh,1,Top,Support,Jungle,Bot,Mid,Jungle,Top,Mid,Bot,Support
ESPORTSTMNT02/1682743,LLA,1,LLA_2021_Season_Opening_Season,Week 1,All Knights,Kaos Latin Gamers,1 - 0,11.2,Twisted Fate,Pantheon,Renekton,Olaf,Lillia,Camille,Graves,Nidalee,Thresh,Seraphine,Miss Fortune,Ashe,Zoe,Syndra,No_ban,Lucian,Orianna,Viktor,Aatrox,Gnar,1,Jungle,Support,Bot,Mid,Top,Jungle,Support,Bot,Mid,Top
ESPORTSTMNT02/1692004,LLA,1,LLA_2021_Season_Opening_Season,Week 1,Furious Gaming,Isurus,1 - 0,11.2,Aphelios,Olaf,Pantheon,Twisted Fate,Camille,Taliyah,Seraphine,Renekton,Kai'Sa,Gnar,Lillia,Hecarim,Miss Fortune,Zoe,Ashe,Orianna,Leona,Xayah,Rell,Viktor,1,Mid,Top,Jungle,Bot,Support,Top,Bot,Jungle,Support,Mid
